LOSS, -84.0, -512.0, 512.0, -0.014225.00053, 6000, 0, 0, 1024.0, 0.0, 0.479
LOSS, 84.0, -512.0, 596.0, 0.014179.97725, 6000, 0, 0, 1024.0, 0.0, 0.618
LOSS, 0.0, -512.0, 512.0, 0.0225.00002, 6000, 0, 2, 1576.0, 0.0, 0.6928333333333333
LOSS, -42.0, -512.0, 512.0, -0.007202.41895, 6000, 0, 0, 1024.0, 0.0, 0.7593333333333333
LOSS, 42.0, -512.0, 554.0, 0.007193.0, 6000, 0, 2, 1660.0, 0.0, 0.6318333333333334
LOSS, 0.0, -512.0, 512.0, 0.0193.0, 6000, 0, 2, 1576.0, 0.0, 0.529
LOSS, 0.0, -512.0, 512.0, 0.0155.39499, 6000, 0, 1, 1024.0, 0.0, 0.43
LOSS, -42.0, -512.0, 512.0, -0.007209.01395, 6000, 0, 0, 1576.0, 0.0, 0.59
LOSS, 42.0, -512.0, 554.0, 0.007218.41895, 6000, 0, 2, 1024.0, 0.0, 0.6353333333333333
LOSS, 0.0, -512.0, 512.0, 0.0207.49287, 6000, 0, 1, 1024.0, 0.0, 0.348
LOSS, 0.0, -512.0, 512.0, 0.0214.70348, 6000, 0, 1, 1576.0, 0.0, 0.527
LOSS, 0.0, -512.0, 512.0, 0.0177.0038, 6000, 0, 0, 1024.0, 0.0, 0.26266666666666666
LOSS, 10.0, -512.0, 512.0, 0.0016666666666666668225.49823, 6000, 0, 1, 1576.0, 0.0, 0.6256666666666667
LOSS, -52.0, -512.0, 502.0, -0.008666666666666666193.0, 6000, 0, 0, 1024.0, 0.0, 0.5413333333333333
LOSS, 42.0, -512.0, 554.0, 0.007193.0, 6000, 0, 2, 1660.0, 0.0, 0.7136666666666667
LOSS, -42.0, -512.0, 512.0, -0.007225.00104, 6000, 0, 0, 1024.0, 0.0, 0.5466666666666666
LOSS, 52.0, -512.0, 554.0, 0.008666666666666666213.84796, 6000, 0, 1, 1024.0, 0.0, 0.5596666666666666
LOSS, -42.0, -512.0, 502.0, -0.007225.95444, 6000, 0, 1, 1024.0, 0.0, 0.5633333333333334
